Last Price,Open Price,Max,Min,Size,Change Persent,Class
7.5821,7.4466,8.4856,6.6465,554.85,0.0182,XRP
8.769,7.5835,9.1004,7.1982,534.31,0.1565,XRP
16.6217,8.7711,17.9601,7.8521,801.74,0.8955,XRP
15.0931,16.6213,17.6341,13.0234,1.28,0.092,XRP
11.1,15.0939,16.3597,9.2485,1.24,0.2646,XRP
11.1102,11.0984,11.7311,9.7123,777.13,90000.0,XRP
13.7752,11.1076,14.2975,11.0336,761.33,0.2399,XRP
12.3122,13.7699,14.1147,11.5511,672.86,0.1062,XRP
11.7884,12.3113,12.6649,10.7661,653.78,0.0425,XRP
13.5699,11.7887,15.6205,11.7127,730.77,0.1511,XRP
20.445,13.5698,21.2129,13.3588,985.55,0.5066,XRP
37.891,20.4444,49.6314,18.9901,1.49,0.8533,XRP
29.6785,37.7159,39.4982,25.1224,2.42,0.2167,XRP
44.6899,29.6555,46.5065,27.8556,1.94,0.5058,XRP
127.38,44.7439,177.0757,42.0257,6.56,1.8503,XRP
94.9933,127.3868,129.6396,76.9054,7.83,0.2543,XRP
58.5067,94.9685,103.2633,39.8758,5.44,0.3841,XRP
64.2769,58.532,83.1994,40.006,554.28,0.0986,XRP
63.1124,64.3093,72.605,59.88,377.82,0.0181,XRP
55.1917,63.1042,65.6032,49.6996,300.22,0.1255,XRP
50.9095,55.2115,60.6222,50.581,163.78,0.0776,XRP
40.5082,50.9326,51.4967,32.2691,171.47,0.2043,XRP
57.2412,40.5122,62.3675,39.3882,191.56,0.4131,XRP
49.1258,57.2412,58.89,48.186,177.55,0.1418,XRP
41.4152,49.1271,50.6103,40.2597,173.81,0.157,XRP
45.7024,41.4506,46.7054,37.8351,173.79,0.1035,XRP
51.2645,48.091,55.8165,45.9038,149.64,0.1217,XRP
60.6387,51.2642,61.0826,48.5655,192.42,0.1829,XRP
67.3228,60.6271,67.541,55.03,239.69,0.1102,XRP
67.5008,67.3277,77.064,59.9516,282.98,0.0026,XRP
64.1793,67.5,69.5273,58.66,229.16,0.0492,XRP
68.8183,64.1729,72.3586,60.7545,241.91,0.0723,XRP
57.0559,68.8482,77.2173,48.0026,246.13,0.1709,XRP
57.2119,57.0724,60.0855,53.529,175.05,0.0027,XRP
47.3588,57.1919,57.2443,44.1636,157.23,0.1722,XRP
53.2401,47.335,54.9254,44.0373,101.0,0.1242,XRP
55.592,53.2567,57.3233,50.5681,96.91,0.0442,XRP
54.0465,55.6059,56.8469,50.8708,94.4,0.0278,XRP
55.8566,54.0556,59.967,50.6555,93.66,0.0335,XRP
52.6024,55.8525,56.2646,43.1757,74.31,0.0583,XRP
52.83,52.6755,58.5193,50.94,48.0,0.0043,XRP
56.29,52.88,64.86,52.54,23.8,0.0655,XRP
51.02,56.29,56.87,46.82,10.92,0.0936,XRP
46.77,51.02,53.47,44.7,11.65,0.0833,XRP
39.46,46.77,50.08,28.52,7.36,0.1563,XRP
37.91,39.31,41.82,35.14,13.76,0.0393,XRP
35.0282,37.91,38.39,33.2922,7.57,0.076,XRP
38.0813,35.0282,38.7683,33.5215,5.77,0.0872,XRP
34.8877,38.0761,38.6794,33.4789,5.22,0.0839,XRP
29.3406,34.8877,35.8396,28.4518,6.78,0.159,XRP
32.8523,29.3406,33.4149,27.3084,8.26,0.1197,XRP
24.1897,32.8499,34.6601,21.3096,14.7,0.2637,XRP
25.3276,24.1897,26.2826,21.7043,12.41,0.047,XRP
29.4068,25.3276,29.9486,24.0186,9.16,0.1611,XRP
31.6561,29.4068,37.4989,28.9506,18.16,0.0765,XRP
28.7091,31.6616,34.0568,27.6801,10.52,0.0931,XRP
28.8599,28.6906,29.73,23.359,13.26,0.0053,XRP
27.8399,28.8599,31.5704,26.7,81.21,0.0353,XRP
26.2999,27.8399,28.68,25.26,166.36,0.0553,XRP
33.8796,26.2999,34.2594,25.0498,127.23,0.2882,XRP
47.2233,33.8796,50.4478,32.9305,61.8,0.3939,XRP
45.5294,47.2208,52.3851,43.6149,37.91,0.0359,XRP
41.9305,45.4725,48.5865,38.1201,26.42,0.079,XRP
38.1438,41.9305,42.6048,35.9438,13.33,0.0903,XRP
34.55,38.1438,38.4644,34.3576,10.58,0.0942,XRP
25.9531,34.5423,34.8588,24.5731,8.95,0.2488,XRP
26.8579,25.9531,32.6487,25.813,12.68,0.0349,XRP
21.0704,26.8579,27.211,16.0754,19.24,0.2155,XRP
20.359,21.0704,22.6786,19.4503,5.42,0.0338,XRP
22.7435,20.359,25.6374,20.1606,16.86,0.1171,XRP
21.99,22.7435,25.1301,21.2908,7.5,0.0331,XRP
18.2028,21.99,23.39,17.9227,4.85,0.1722,XRP
13.6751,18.2028,18.3954,12.4816,14.29,0.2487,XRP
16.5599,13.6751,16.9528,13.279,8.91,0.211,XRP
14.7691,16.5599,17.8214,14.1525,7.29,0.1081,XRP
15.8482,14.7691,16.336,14.3513,4.21,0.0731,XRP
17.3052,15.8482,17.4789,13.378,4.44,0.0919,XRP
25.5543,17.3052,27.9876,16.8587,51.03,0.4767,XRP
39.2401,25.5543,45.2519,22.9694,78.83,0.5356,XRP
37.7841,39.2548,41.4137,32.2283,47.19,0.0371,XRP
43.5383,37.7841,45.5607,35.558,40.34,0.1523,XRP
32.7902,43.5474,44.2449,31.2604,42.45,0.2469,XRP
33.0008,32.7868,38.238,31.2995,30.71,0.0064,XRP
32.2296,33.0008,34.3401,30.4248,19.5,0.0234,XRP
39.2401,32.2296,42.0682,31.5711,52.18,0.2175,XRP
34.4268,39.2493,40.5081,32.865,40.83,0.1227,XRP
28.6801,34.4268,34.4275,27.0213,21.75,0.1669,XRP
27.5408,28.6801,30.097,26.6715,12.45,0.0397,XRP
26.9691,27.5408,28.9382,26.6167,7.04,0.0208,XRP
22.7691,26.9691,27.1689,20.8471,13.42,0.1557,XRP
23.2291,22.7789,24.1322,20.8728,7.3,0.0202,XRP
25.8799,23.2291,26.8394,22.3494,14.71,0.1141,XRP
26.5205,25.8799,26.9354,22.351,12.24,0.0248,XRP
20.4806,26.5205,27.1948,17.7607,19.25,0.2277,XRP
19.5103,20.4806,20.9187,18.8387,5.54,0.0474,XRP
19.8596,19.5103,20.9274,17.2224,8.0,0.0179,XRP
19.22,19.8596,20.4776,18.4467,5.29,0.0322,XRP
19.1496,19.2298,20.2099,18.5423,3.53,0.0037,XRP
16.1994,19.1496,19.728,15.6397,5.1,0.1541,XRP
16.451,16.1994,16.7589,14.7626,4.26,0.0155,XRP
15.6799,16.451,16.4897,14.8901,3.97,0.0469,XRP
20.0104,15.6799,20.7279,15.4897,12.71,0.2762,XRP
0.002084,0.002249,0.00231,0.002018,3.89,0.0735,XRP
0.002094,0.002084,0.002134,0.002001,3.01,0.0049,XRP
0.00201,0.002094,0.002107,0.001977,3.65,0.0398,XRP
0.001927,0.002011,0.002014,0.001834,3.71,0.0417,XRP
0.001908,0.001927,0.001987,0.001797,2.91,0.0097,XRP
0.001932,0.001908,0.001937,0.001857,2.57,0.0126,XRP
0.00207,0.001932,0.002097,0.001932,4.5,0.0712,XRP
0.001979,0.00207,0.002123,0.001891,2.95,0.0438,XRP
0.001978,0.001979,0.002,0.001901,2.34,60000.0,XRP
0.002053,0.001978,0.002079,0.0019,2.61,0.0381,XRP
0.002023,0.002053,0.002081,0.002003,1.91,0.015,XRP
0.002084,0.002023,0.002101,0.001946,2.78,0.0302,XRP
0.003367,0.002084,0.004162,0.00206,15.04,0.6157,XRP
0.002868,0.003367,0.003572,0.002646,21.36,0.1482,XRP
0.002929,0.002869,0.002995,0.002729,21.68,0.0215,XRP
0.002512,0.002929,0.002935,0.002405,23.98,0.1425,XRP
0.002692,0.002511,0.002804,0.002442,19.6,0.0715,XRP
0.002776,0.00269,0.002841,0.002466,18.02,0.0312,XRP
0.002958,0.002773,0.003549,0.002592,34.5,0.0656,XRP
0.002975,0.002957,0.003144,0.002828,19.91,0.006,XRP
0.00335,0.002975,0.003576,0.002944,32.71,0.1261,XRP
0.003101,0.003351,0.003412,0.002886,24.46,0.0745,XRP
0.003132,0.003101,0.00316,0.002853,20.6,0.01,XRP
0.00331,0.003132,0.003381,0.003081,22.3,0.057,XRP
0.003371,0.003309,0.003648,0.002985,31.93,0.0183,XRP
0.003521,0.00337,0.004442,0.003048,38.89,0.0448,XRP
0.003286,0.003523,0.003633,0.003114,17.44,0.0669,XRP
0.003108,0.00329,0.003295,0.002744,20.75,0.0543,XRP
0.002863,0.003108,0.003159,0.002808,15.9,0.0788,XRP
0.002922,0.002863,0.002953,0.002734,14.54,0.0205,XRP
0.002805,0.002922,0.003165,0.002773,16.17,0.0398,XRP
0.002687,0.002807,0.002934,0.002605,17.04,0.0421,XRP
0.002705,0.002687,0.003211,0.002633,15.29,0.0067,XRP
0.002679,0.002707,0.003285,0.002427,14.09,0.0098,XRP
0.002536,0.002681,0.003061,0.002444,16.8,0.0533,XRP
0.002476,0.002536,0.002616,0.00238,15.75,0.0239,XRP
0.002681,0.002476,0.002833,0.002408,17.24,0.083,XRP
0.002312,0.002681,0.002683,0.002142,23.47,0.1379,XRP
0.002399,0.002312,0.002588,0.002202,19.17,0.0377,XRP
0.002383,0.002399,0.002544,0.002346,20.26,0.0064,XRP
0.002788,0.002383,0.002871,0.002381,25.39,0.1696,XRP
0.002672,0.002789,0.00289,0.002443,25.34,0.0414,XRP
0.002698,0.002672,0.002837,0.002586,21.87,0.0098,XRP
0.002744,0.002698,0.002907,0.002603,22.38,0.0168,XRP
0.002683,0.002744,0.002839,0.002481,22.24,0.0222,XRP
0.002957,0.002683,0.003221,0.002329,29.04,0.102,XRP
0.002394,0.002957,0.003032,0.001834,29.53,0.1904,XRP
0.002288,0.002394,0.002824,0.002201,25.19,0.0441,XRP
0.002294,0.002288,0.002692,0.0022,26.55,0.0027,XRP
0.002118,0.002294,0.002325,0.002046,28.28,0.0768,XRP
0.002122,0.002118,0.002306,0.002048,26.71,0.0017,XRP
0.002307,0.002122,0.002318,0.001989,13.56,0.0874,XRP
0.002179,0.002307,0.002336,0.002076,11.93,0.0555,XRP
0.002503,0.002179,0.184558,0.002147,14.0,0.1485,XRP
0.002248,0.002503,0.002524,0.001855,11.69,0.1017,XRP
0.002432,0.002248,0.00252,0.002231,12.23,0.0821,XRP
0.003171,0.002432,0.022,0.002432,13.77,0.3034,XRP
0.002903,0.003171,0.003539,0.002857,18.99,0.0843,XRP
0.002598,0.002904,0.002954,0.002554,15.07,0.105,XRP
0.002216,0.002598,0.002685,0.002207,12.77,0.1473,XRP
0.002408,0.002216,0.002533,0.002204,13.03,0.0868,XRP
0.001687,0.002408,0.002408,0.001291,28.56,0.2995,XRP
0.001781,0.001687,0.001952,0.001525,163.63,0.0561,XRP
0.001774,0.001782,0.001925,0.001683,256.09,0.0041,XRP
0.001872,0.001774,0.001943,0.001706,254.87,0.0551,XRP
0.002015,0.001872,0.002048,0.001838,242.77,0.0763,XRP
0.002047,0.002015,0.002064,0.001865,236.88,0.0161,XRP
0.002123,0.002047,0.002192,0.001925,230.51,0.037,XRP
0.002541,0.002123,0.002689,0.002101,206.06,0.1971,XRP
0.002604,0.002541,0.002692,0.002352,189.46,0.0248,XRP
0.002512,0.002604,0.002644,0.002277,195.76,0.0353,XRP
0.002538,0.002512,0.002581,0.002419,65.82,0.0102,XRP
0.002621,0.002538,0.002631,0.002432,14.28,0.0326,XRP
0.002587,0.002616,0.002666,0.002499,19.64,0.013,XRP
0.002532,0.002587,0.002613,0.002421,28.66,0.0213,XRP
0.002458,0.002532,0.002536,0.002394,26.35,0.0289,XRP
0.002324,0.002458,0.002505,0.002277,20.19,0.0549,XRP
0.002306,0.002324,0.002367,0.002284,20.15,0.0074,XRP
0.003808,0.002306,0.005425,0.002282,129.49,0.6509,XRP
0.003455,0.003808,0.003846,0.002879,53.18,0.0927,XRP
0.003252,0.003455,0.003764,0.003156,35.76,0.0586,XRP
0.003713,0.003252,0.003839,0.003017,26.99,0.1418,XRP
0.003514,0.003713,0.003768,0.003134,35.03,0.0537,XRP
0.003535,0.003514,0.003618,0.003324,30.15,0.006,XRP
0.003437,0.003535,0.003723,0.003324,27.04,0.0276,XRP
0.003276,0.003437,0.003466,0.003143,44.64,0.0469,XRP
0.00276,0.003276,0.003355,0.002697,50.06,0.1575,XRP
0.002815,0.00276,0.002846,0.002681,23.55,0.0199,XRP
0.002792,0.002815,0.002868,0.00274,11.79,0.0083,XRP
0.002697,0.002792,0.0028,0.002533,12.71,0.0339,XRP
0.002597,0.002697,0.002737,0.002541,16.76,0.0371,XRP
0.002666,0.002599,0.002719,0.002555,14.98,0.0266,XRP
0.002585,0.002666,0.002711,0.002554,7.84,0.0303,XRP
0.002634,0.002585,0.00269,0.002573,8.34,0.0191,XRP
0.002568,0.002634,0.002905,0.002512,15.5,0.0251,XRP
0.00267,0.002569,0.002828,0.002453,11.12,0.0395,XRP
0.002769,0.00267,0.002881,0.002632,11.28,0.0372,XRP
0.00351,0.002766,0.003587,0.002732,19.03,0.2678,XRP
0.003392,0.00351,0.004287,0.002945,45.54,0.0337,XRP
0.003391,0.003393,0.003592,0.003255,13.91,30000.0,XRP
0.003164,0.003391,0.003447,0.003001,7.58,0.0669,XRP
0.003925,0.003164,0.004127,0.003149,23.89,0.2405,XRP
0.004508,0.003919,0.005463,0.003604,89.75,0.1485,XRP
0.010489,0.004511,0.014008,0.004255,37.97,1.3268,XRP
0.010158,0.010493,0.013928,0.007623,161.09,0.0316,XRP
0.009235,0.010159,0.01085,0.006727,50.11,0.0909,XRP
0.008571,0.009235,0.009655,0.007571,19.16,0.0719,XRP
0.028197,0.008571,0.072,0.0075,241.02,2.2899,XRP
0.057465,0.028199,0.059081,0.026909,267.89,1.038,XRP
0.066249,0.057506,0.086356,0.053464,174.72,0.1529,XRP
0.054135,0.066244,0.066392,0.047653,99.75,0.1829,XRP
0.050076,0.054196,0.060737,0.041782,77.58,0.075,XRP
0.050935,0.050076,0.052453,0.044811,29.16,0.0171,XRP
0.062694,0.050924,0.062851,0.050548,40.77,0.2309,XRP
0.058827,0.062676,0.06351,0.055064,28.95,0.0617,XRP
0.054426,0.058829,0.059509,0.04965,18.49,0.0748,XRP
0.055554,0.054436,0.070722,0.051896,50.0,0.0207,XRP
0.063688,0.055542,0.067151,0.055121,39.61,0.1464,XRP
0.281909,0.06368,0.449889,0.063402,310.13,3.4264,XRP
0.270017,0.282723,0.433969,0.166312,181.4,0.0422,XRP
0.390642,0.269932,0.396647,0.224455,64.42,0.4467,XRP
0.634394,0.390686,0.738255,0.363912,128.78,0.624,XRP
0.507448,0.63533,0.697487,0.353838,121.95,0.2001,XRP
0.341484,0.507796,0.547205,0.217528,70.04,0.3271,XRP
0.302128,0.341509,0.379504,0.249235,39.13,0.1153,XRP
0.371083,0.302124,0.4441,0.286698,44.46,0.2282,XRP
0.309604,0.371029,0.377236,0.296348,19.83,0.1657,XRP
0.281223,0.309628,0.335614,0.278563,12.69,0.0917,XRP
0.244672,0.281178,0.288556,0.164609,60.27,0.13,XRP
0.246818,0.245715,0.273184,0.237295,18.52,0.0088,XRP
0.213355,0.246818,0.248907,0.088727,15.75,0.1356,XRP
0.186148,0.213362,0.218014,0.168685,10.96,0.1275,XRP
0.194135,0.186197,0.213724,0.159506,20.36,0.0429,XRP
0.206627,0.189225,0.23275,0.189225,20.19,0.0643,XRP
0.261285,0.206723,0.261825,0.192766,12.22,0.2645,XRP
0.291495,0.261231,0.296521,0.230012,39.33,0.1156,XRP
0.298471,0.291388,0.347427,0.273458,38.37,0.0239,XRP
0.271453,0.298475,0.324251,0.25916,18.0,0.0905,XRP
0.299222,0.271743,0.309234,0.262304,12.95,0.1023,XRP
0.240969,0.299221,0.319579,0.214585,22.49,0.1947,XRP
0.241378,0.241023,0.25947,0.228618,11.33,0.0017,XRP
0.208383,0.241403,0.241403,0.197086,14.87,0.1367,XRP
0.218634,0.208383,0.224738,0.194212,8.56,0.0492,XRP
0.246595,0.218545,0.271488,0.212778,26.46,0.1279,XRP
0.237018,0.246621,0.248597,0.216633,13.28,0.0388,XRP
0.251078,0.237287,0.27245,0.226109,20.96,0.0593,XRP
0.268515,0.251133,0.339122,0.219357,64.5,0.0695,XRP
0.26163,0.268516,0.28583,0.250844,21.42,0.0256,XRP
0.261325,0.261802,0.296603,0.237132,19.29,0.0012,XRP
0.23307,0.261281,0.271178,0.215556,12.68,0.1081,XRP
0.205067,0.233067,0.236107,0.190079,15.44,0.1201,XRP
0.178945,0.205053,0.226857,0.133105,15.15,0.1274,XRP
0.168723,0.178943,0.183701,0.159361,13.72,0.0571,XRP
0.172349,0.168788,0.219922,0.151692,22.75,0.0215,XRP
0.190539,0.172374,0.195061,0.161241,10.44,0.1055,XRP
0.173115,0.190581,0.192787,0.165382,7.93,0.0914,XRP
0.150862,0.173105,0.176137,0.145722,8.88,0.1285,XRP
0.184686,0.150882,0.211988,0.13737,27.5,0.2242,XRP
0.133266,0.184707,0.184707,0.120493,13.77,0.2784,XRP
0.142947,0.133278,0.153061,0.126167,13.26,0.0726,XRP
0.146924,0.142894,0.150426,0.134797,6.01,0.0278,XRP
0.144303,0.146911,0.172657,0.140862,11.66,0.0178,XRP
0.140908,0.144302,0.157644,0.136167,8.95,0.0235,XRP
0.127596,0.140909,0.141556,0.107474,11.03,0.0945,XRP
0.123119,0.127599,0.138805,0.12027,5.49,0.0351,XRP
0.11471,0.123118,0.125528,0.113997,1.86,0.0683,XRP
0.123535,0.114717,0.124991,0.110102,3.02,0.0769,XRP
0.136101,0.123539,0.140907,0.11746,11.25,0.1017,XRP
0.138704,0.136072,0.1535,0.132265,14.41,0.0191,XRP
0.14417,0.138697,0.179018,0.1363,31.81,0.0394,XRP
0.14353,0.144212,0.157515,0.133025,18.21,0.0044,XRP
0.133795,0.143524,0.146577,0.133356,8.82,0.0678,XRP
0.127465,0.133811,0.169885,0.122725,32.16,0.0473,XRP
0.127464,0.12744,0.137688,0.123792,10.54,0.0,XRP
0.089386,0.127451,0.128175,0.068584,28.01,0.2987,XRP
0.084427,0.089386,0.093197,0.081508,6.5,0.0555,XRP
0.081798,0.084428,0.088293,0.075445,9.16,0.0311,XRP
0.081835,0.081798,0.089324,0.079056,9.72,40000.0,XRP
0.069803,0.081835,0.084687,0.068175,6.45,0.147,XRP
0.052871,0.069845,0.070311,0.049239,18.62,0.2426,XRP
0.068507,0.052884,0.06972,0.051185,14.32,0.2958,XRP
0.066623,0.068507,0.078601,0.062376,12.97,0.0275,XRP
0.069464,0.066633,0.07326,0.064958,6.66,0.0427,XRP
0.064362,0.069464,0.06948,0.057692,6.31,0.0735,XRP
0.06804,0.064374,0.076849,0.062921,9.64,0.0571,XRP
0.069598,0.068042,0.074323,0.060154,8.17,0.0229,XRP
0.068618,0.069602,0.072109,0.065169,6.49,0.0141,XRP
0.072524,0.068618,0.074604,0.066582,7.96,0.0569,XRP
0.069172,0.072552,0.088242,0.066952,23.52,0.0462,XRP
0.063352,0.069174,0.071312,0.062231,9.48,0.0841,XRP
0.062648,0.063382,0.064372,0.059984,6.27,0.0111,XRP
0.06467,0.062646,0.065386,0.057526,7.77,0.0323,XRP
0.062204,0.064673,0.065359,0.058146,7.47,0.0381,XRP
0.063106,0.06221,0.068159,0.055954,9.49,0.0145,XRP
0.060579,0.063105,0.063847,0.058553,6.24,0.04,XRP
0.061642,0.060584,0.066794,0.058851,7.99,0.0175,XRP
0.058568,0.061642,0.062505,0.055189,4.25,0.0499,XRP
0.059691,0.058564,0.061015,0.057233,3.45,0.0192,XRP
0.121873,0.059691,0.150228,0.0587,29.17,1.0417,XRP
0.124469,0.121878,0.158237,0.112175,60.44,0.0213,XRP
0.08807,0.124473,0.12752,0.070767,34.53,0.2924,XRP
0.084529,0.088086,0.091381,0.079456,12.06,0.0402,XRP
0.088904,0.084521,0.095262,0.071512,15.42,0.0518,XRP
0.099595,0.088906,0.10982,0.08881,24.08,0.1203,XRP
0.096385,0.099597,0.111584,0.093419,11.71,0.0322,XRP
0.079213,0.096382,0.097117,0.074476,14.4,0.1782,XRP
0.077529,0.079212,0.080041,0.070279,11.5,0.0213,XRP
0.070144,0.077525,0.077653,0.066392,10.75,0.0953,XRP
0.072156,0.070169,0.075177,0.069075,9.0,0.0287,XRP
0.973,0.9702,1.0139,0.9244,873.39,0.0029,XRP
0.9824,0.973,1.0161,0.9296,930.38,0.0097,XRP
0.9883,0.9824,1.005,0.9804,815.0,0.006,XRP
1.0237,0.9847,1.0733,0.9791,720.59,0.0358,XRP
0.9832,1.0237,1.0425,0.9454,1.16,0.0396,XRP
1.0003,0.9789,1.0426,0.959,620.98,0.0174,XRP
1.0302,1.0003,1.0599,0.9968,670.46,0.0299,XRP
0.9959,1.0302,1.0334,0.9565,748.56,0.0333,XRP
1.0313,0.9979,1.0432,0.9667,623.65,0.0355,XRP
1.0161,1.0313,1.0341,0.9877,986.15,0.0147,XRP
1.0075,1.0131,1.025,1.0004,779.05,0.0084,XRP
1.0099,1.0024,1.0173,0.9858,828.1,0.0023,XRP
0.9737,1.0099,1.055,0.9522,1.02,0.0358,XRP
0.9986,0.9753,1.0289,0.9705,897.06,0.0255,XRP
0.9905,0.9986,1.0353,0.9596,1.06,0.008,XRP
1.0021,0.9905,1.045,0.9366,4.31,0.0117,XRP
1.0078,1.0021,1.0335,0.998,1.52,0.0057,XRP
0.9983,1.0078,1.0269,0.9898,6.41,0.0094,XRP
0.9958,0.9983,1.0363,0.9896,15.73,0.0025,XRP
1.0204,0.9958,1.0216,0.9911,4.78,0.0247,XRP
1.0,1.0204,1.0217,0.9828,4.61,0.02,XRP
0.9907,1.0,1.0083,0.9784,2.72,0.0094,XRP
1.0002,0.9907,1.0101,0.963,2.47,0.0096,XRP
1.004,1.0002,1.0337,0.9648,2.15,0.0038,XRP
1.0143,1.004,1.0421,0.9855,1.91,0.0102,XRP
0.9926,1.0146,1.0317,0.9828,1.12,0.0214,XRP
1.0012,0.9926,1.0131,0.9867,2.57,0.0087,XRP
1.0006,1.0012,1.0152,0.9871,3.1,60000.0,XRP
0.9993,1.0006,1.0113,0.9932,2.32,0.0012,XRP
1.0011,0.9993,1.0171,0.9766,2.17,0.0017,XRP
1.0028,1.0011,1.0087,0.9724,86.54,0.0018,XRP
1.0002,1.0028,1.0066,0.9643,121.72,0.0026,XRP
0.999,1.0002,1.0123,0.9625,132.34,0.0012,XRP
0.9995,0.999,1.0149,0.8814,165.25,50000.0,XRP
0.9977,0.9995,1.0075,0.9793,153.7,0.0018,XRP
0.9976,0.9976,1.0119,0.9746,104.32,10000.0,XRP
1.0008,0.9976,1.0047,0.9912,152.41,0.0032,XRP
0.9981,1.0008,1.0075,0.99,134.97,0.0027,XRP
0.998,0.9981,1.0008,0.9966,128.81,10000.0,XRP
0.9993,0.998,1.0006,0.9966,175.26,0.0013,XRP
0.9988,0.9993,1.0009,0.9977,81.53,50000.0,XRP
0.9975,0.9989,1.0009,0.9914,146.17,0.0013,XRP
0.9977,0.9975,1.0002,0.9964,142.62,20000.0,XRP
1.0004,0.9977,1.0043,0.9942,96.78,0.0027,XRP
1.0011,1.0004,1.0051,0.9991,110.61,70000.0,XRP
0.9984,1.0011,1.0073,0.998,173.85,0.0026,XRP
0.9991,0.9984,1.0016,0.9959,238.45,70000.0,XRP
0.9986,0.9991,1.0011,0.9978,157.81,60000.0,XRP
1.0006,0.9986,1.0022,0.9961,122.11,0.002,XRP
0.9996,1.0006,1.0027,0.9984,136.1,0.001,XRP
1.0019,0.9996,1.0043,0.9982,100.68,0.0023,XRP
1.0009,1.0019,1.0075,0.9998,83.16,0.001,XRP
1.0005,1.0009,1.002,0.998,99.02,40000.0,XRP
1.0008,1.0005,1.0033,0.9991,170.32,30000.0,XRP
1.0024,1.0008,1.0048,1.0002,130.48,0.0016,XRP
1.0011,1.0024,1.0034,0.9995,155.32,0.0012,XRP
0.9994,1.0011,1.0038,0.9994,189.28,0.0017,XRP
0.9999,0.9994,1.002,0.9952,200.57,50000.0,XRP
0.9985,0.9999,1.0108,0.9969,202.83,0.0014,XRP
1.0,0.9985,1.0025,0.9967,174.66,0.0015,XRP
0.999,1.0,1.0017,0.9971,186.42,0.001,XRP
1.0018,0.999,1.0155,0.9871,314.43,0.0028,XRP
0.9989,1.0017,1.0048,0.9935,273.95,0.0029,XRP
0.9981,0.9989,1.0,0.9952,188.01,80000.0,XRP
0.9979,0.9981,1.0002,0.9962,213.05,20000.0,XRP
0.9986,0.9979,1.0004,0.9976,214.28,70000.0,XRP
,0.9986,1.0,0.9965,208.71,0.0,XRP
0.9992,0.9986,1.0002,0.9974,265.47,60000.0,XRP
0.9989,0.9992,1.0,0.9971,243.51,40000.0,XRP
1.0,0.9989,1.0003,0.9975,255.44,0.0012,XRP
1.0003,1.0,1.0015,0.9979,258.27,20000.0,XRP
0.9998,1.0002,1.0022,0.9986,181.76,40000.0,XRP
0.9999,0.9998,1.0013,0.9993,87.78,10000.0,XRP
1.0,0.9999,1.0023,0.9948,121.09,10000.0,XRP
0.9998,1.0,1.0025,0.9987,136.64,20000.0,XRP
1.0004,0.9998,1.0019,0.9993,191.0,50000.0,XRP
1.0008,1.0004,1.0023,0.9996,187.23,50000.0,XRP
0.9997,1.0008,1.0015,0.9993,143.35,0.0011,XRP
1.0001,0.9997,1.0053,0.9994,186.88,30000.0,XRP
0.9999,1.0001,1.0017,0.9995,155.97,20000.0,XRP
0.999,0.9999,1.0004,0.9976,130.52,90000.0,XRP
0.9987,0.999,1.0003,0.9944,254.14,30000.0,XRP
0.9994,0.9987,1.0004,0.9962,191.14,80000.0,XRP
,0.9994,1.0012,0.9976,248.47,0.0,XRP
0.9995,0.9994,1.0008,0.9974,257.65,10000.0,XRP
0.9996,0.9995,1.0007,0.9989,181.2,10000.0,XRP
0.9999,0.9996,1.0016,0.9978,311.59,30000.0,XRP
0.9998,0.9999,1.0007,0.999,260.61,0.0,XRP
1.0,0.9998,1.001,0.9993,290.82,20000.0,XRP
0.9998,1.0,1.0049,0.9994,240.4,20000.0,XRP
0.9997,0.9998,1.0011,0.9993,219.51,10000.0,XRP
0.9994,0.9997,1.0009,0.9993,198.73,30000.0,XRP
0.9997,0.9994,1.0002,0.999,216.93,30000.0,XRP
0.999,0.9997,1.0003,0.9974,215.21,70000.0,XRP
0.9989,0.999,1.0001,0.9982,201.2,10000.0,XRP
0.9988,0.9989,0.9999,0.9982,210.1,10000.0,XRP
0.999,0.9989,0.9997,0.9981,275.57,20000.0,XRP
0.9991,0.999,0.9998,0.9983,264.61,10000.0,XRP
0.9992,0.9991,1.0006,0.9981,362.95,10000.0,XRP
0.9994,0.9992,1.0002,0.998,309.99,20000.0,XRP
0.9996,0.9994,1.0007,0.9993,258.68,20000.0,XRP
0.999,0.9996,1.0005,0.9984,413.64,60000.0,XRP
1.0004,0.999,1.0021,0.9988,418.48,0.0014,XRP
0.999,1.0004,1.0022,0.9968,604.14,0.0014,XRP
0.9965,0.999,1.014,0.9905,1.28,0.0026,XRP
1.0001,0.9965,1.0048,0.9964,1.41,0.0037,XRP
0.9989,1.0001,1.0017,0.998,1.36,0.0012,XRP
0.9988,0.9989,1.0005,0.9953,1.11,10000.0,XRP
0.9984,0.9988,1.0004,0.9979,974.46,40000.0,XRP
0.9988,0.9984,1.0001,0.9971,1.17,40000.0,XRP
0.9992,0.9988,1.0019,0.9981,1.4,40000.0,XRP
0.9989,0.9992,1.0031,0.9988,1.76,30000.0,XRP
0.9995,0.9992,1.0007,0.9974,1.02,70000.0,XRP
1.0003,0.9995,1.0011,0.9991,1.05,80000.0,XRP
0.9998,1.0003,1.0009,0.9993,947.83,50000.0,XRP
,0.9998,1.0008,0.9992,1.08,10000.0,XRP
0.9997,0.9998,1.0007,0.9994,1.06,10000.0,XRP
